entity_type,alias,canonical,freq
技术方法,从脑电波传感器获得脑电信号,从脑电波传感器获得脑电信号,2
技术方法,从脑电波信号中获取事件相关电位,从脑电波信号中获取事件相关电位,1
技术方法,从视觉信息检测是否存在针对视觉刺激的注视点,注视点检测,1
技术方法,从视觉闭环反馈和情绪闭环反馈两个相互锲合的角度构建鼠标标识管控的基础型反馈系统,从视觉闭环反馈和情绪闭环反馈两个相互锲合的角度构建鼠标标识管控的基础型反馈系统,1
技术方法,从路况视频图像中识别障碍物,从路况视频图像中识别障碍物,1
技术方法,从身体运动方向信号、眼电信号及脑电信号三个维度定义完成鼠标标识的点击动作,从身体运动方向信号、眼电信号及脑电信号三个维度定义完成鼠标标识的点击动作,4
技术方法,"从附有脑电波电极的vr设备接收测量的用户脑电波,并根据脑电波类型和形态判断用户的大脑活动状态",根据脑电波判断用户大脑活动状态,1
技术方法,从预定头皮位置获得eeg信号,从预定头皮位置获得eeg信号,2
技术方法,从预定头皮部位获得eeg信号,从预定头皮位置获得eeg信号,2
技术方法,代入综合情绪体验指数模型,代入综合情绪体验指数模型,1
技术方法,代码调制,代码调制,1
技术方法,以1mv为增量由低到高逐渐改变激发脉冲信号的电压幅值,以1mv为增量由低到高逐渐改变激发脉冲信号的电压幅值,1
技术方法,以不同刺激参数进行刺激,以不同刺激参数进行刺激,1
技术方法,以不同方式定位于神经解剖学位点,以不同方式定位于神经解剖学位点,2
技术方法,以不同的形式呈现动作信息,以不同的形式呈现动作信息,2
技术方法,以不同频率闪烁图像,以不同频率闪烁图像,1
技术方法,以两种不同频率以两种模式刺激受试者,以两种不同频率以两种模式刺激受试者,2
技术方法,以伪随机函数选择的重复速率传送矩形波形,矩形波形,1
技术方法,以刺激呈现间隔时长为时间周期向用户呈现任务标识,以刺激呈现间隔时长为时间周期向用户呈现任务标识,1
技术方法,以周期性的、非周期性的和/或伪随机的方式施加刺激,周期性刺激施加,1
技术方法,以增加的刺激强度重复刺激邻近神经的身体部分,以增加的刺激强度重复刺激邻近神经的身体部分,2
技术方法,以多个不同刺激频率向大脑递送电刺激,以多个不同刺激频率向大脑递送电刺激,2
技术方法,以差分方式增加、减少或以其它方式调制网络区域活动,以差分方式增加、减少或以其它方式调制网络区域活动,1
技术方法,以延迟方式施加刺激,以延迟的方式施加刺激,1
技术方法,以延迟的方式施加刺激,以延迟的方式施加刺激,1
技术方法,以感官形式提供记录数据,以感官形式提供记录数据,3
技术方法,以感觉反馈形式的神经响应确定治疗参数,以感觉反馈形式的神经响应确定治疗参数,2
技术方法,以时间延迟施加刺激,以时间延迟施加刺激,2
技术方法,以时间延迟施加所选的第一刺激,以时间延迟施加所选的第一刺激,2
技术方法,以本质频率序列与布尔信号作为刺激参数输出,以本质频率序列与布尔信号作为刺激参数输出,1
技术方法,以滑动窗口的方式进行切分,滑动窗口切分,2
技术方法,以激光器作为光源,以激光器作为光源,1
技术方法,"以激光器作为光源,集光脉冲神经刺激与神经电生理信号采集功能于一体",以激光器作为光源,1
技术方法,以第一信号极性偏置,以第一信号极性偏置,2
技术方法,以第一电位偏压第一多个电极,第一电位偏压,1
技术方法,以第一电位偏压第一多个电极并以第二电位偏压第二多个电极以产生电场,以第一电位偏压第一多个电极并以第二电位偏压第二多个电极以产生电场,1
技术方法,以第一速率在第一时间段内增加第一神经刺激信号的第一值,以第一速率在第一时间段内增加第一神经刺激信号的第一值,3
技术方法,以第二信号极性偏置,以第二信号极性偏置,2
技术方法,以第二电位偏压第二多个电极,第二电位偏压,1
技术方法,以第二速率增加第二神经刺激信号达第二时间段,以第二速率增加第二神经刺激信号达第二时间段,3
技术方法,以脉冲形式释放香味作为刺激物,以脉冲形式释放香味作为刺激物,2
技术方法,以计算机屏幕上虚拟物体的运动形式提供视觉模态反馈,以计算机屏幕上虚拟物体的运动形式提供视觉模态反馈,1
技术方法,以设定频率闪烁显示于前挡风玻璃,以设定频率闪烁显示于前挡风玻璃,1
技术方法,以连续或通常连续的方式施加第一神经刺激治疗,施加神经刺激治疗,2
技术方法,以随机可变的脉冲间隔用tms装置进行经颅磁刺激,经颅磁刺激,1
技术方法,以非连续或间断的方式施加第二神经刺激治疗,施加神经刺激治疗,2
技术方法,以预定数据信号输出由xyz轴构成的3轴方向的加速度值,以预定数据信号输出由xyz轴构成的3轴方向的加速度值,1
技术方法,以预定的刺激间间隔呈现刺激,以预定的刺激间间隔呈现刺激,1
技术方法,任务分配更新,任务分配更新,1
技术方法,任务呈现,任务呈现,1
技术方法,任务导向的特征适配网络,任务导向的特征适配网络,2
技术方法,任务态下eeg整体的变化评估,eeg量化评估,2
技术方法,任务负荷检测,任务负荷检测,1
技术方法,仿射聚类,仿射聚类,1
技术方法,仿生多通道神经植入物设计,神经植入物,4
技术方法,优先级排序,优先级排序,1
技术方法,优化abm治疗,优化abm治疗,2
技术方法,优化治疗方案,优化治疗方案,1
技术方法,优化电极设计,优化电极设计,4
技术方法,优化算法,优化算法,1
技术方法,优化算法求解调控参数,优化算法求解调控参数,1
技术方法,传感器与患者头部接触,传感器与患者头部接触,3
技术方法,传感器位置附接,传感器位置附接,2
技术方法,传感器帽选择性可调节定位,传感器帽选择性可调节定位,1
技术方法,传感器数据接收,传感器数据接收,2
技术方法,传感器组检测电信号,电信号检测,7
技术方法,传感器融合,传感器融合,1
技术方法,传感器附接到患者头部,传感器附接到患者头部,2
技术方法,传感能力优化治疗,传感能力优化治疗,1
技术方法,传感能力优化治疗方案,传感能力优化治疗,1
技术方法,传感能力用于优化治疗方案,传感能力用于优化治疗方案,1
技术方法,传播图案建立,传播图案建立,1
技术方法,传输,传输,17
技术方法,传输eeg信号,传输eeg信号,4
技术方法,传输到外部,传输到外部,2
技术方法,传输到远程服务器,传输到远程服务器,1
技术方法,传输图像到视频显示器,传输图像到视频显示器,1
技术方法,传输基于生理参数信息的患者数据,发送和接收数据或信号,2
技术方法,传输并聚焦刺激信号,传输并聚焦刺激信号,1
技术方法,传输心理状态数据,传输心理状态数据,1
技术方法,传输患者数据,传输患者数据,1
技术方法,传输控制信号,传输控制信号,1
技术方法,传输数字神经活动信息,发送信号,2
技术方法,传输更新的刺激指令,传输更新的刺激指令,1
技术方法,传输用户的心理状态数据,传输心理状态数据,1
技术方法,传输电信号,信号传输,1
技术方法,传输电力,传输电力,2
技术方法,传输神经活动信号记录,电刺激信号传送,6
技术方法,传输精度度信息数据,传输精度度信息数据,1
技术方法,传输线直接连接电极与连接器引脚,传输线直接连接电极与连接器引脚,2
技术方法,传输能量,传输能量,1
技术方法,传输脑电图信号,传输脑电图信号,2
技术方法,传输脑电图数据,传输脑电图数据,2
技术方法,传输至远程云系统,传输至远程云系统,2
技术方法,传输至远程服务器,传输到远程服务器,1
技术方法,传输触觉信号,传输触觉信号,4
技术方法,传输输入信号,传输输入信号,1
技术方法,传输输入命令,传输输入命令,1
技术方法,传达瞬时电压幅度的变化、增加、减少或维持,传达瞬时电压幅度的变化、增加、减少或维持,2
技术方法,传送具有第一组参数的第一神经刺激信号,传送具有第一组参数的第一神经刺激信号,3
技术方法,传送参考标识符,传送参考标识符,5
技术方法,传送参考标识符到远程服务器,传送参考标识符到远程服务器,1
技术方法,传送参考标识符和脑活动数据到远程服务器,传送参考标识符和脑活动数据到远程服务器,4
技术方法,传送参考标识符和脑部活动数据到远程服务器,传送参考标识符和脑部活动数据到远程服务器,2
技术方法,传送响应性电刺激信号,传送响应性电刺激信号,3
技术方法,传送响应的电刺激信号,电刺激信号传送,6
技术方法,传送声音输出,传递声音输出,1
技术方法,传送控制数据信号,传送控制数据信号,3
技术方法,传送电信号,信号获取,2
技术方法,传送电刺激,传送电刺激,1
技术方法,传送电刺激能量,输送电能量,1
技术方法,传送电脉冲刺激,传送电脉冲刺激,2
技术方法,传送电脉冲波形,传送电脉冲波形,2
技术方法,传送神经刺激,神经刺激,1
技术方法,传送神经刺激信号,发送神经刺激信号,2
技术方法,传送集成模型到显示器,传送集成模型到显示器,1
技术方法,传送集成的eeg和脑模型到显示器,传送集成的eeg和脑模型到显示器,1
技术方法,传送非响应性电刺激信号,传送非响应性电刺激信号,10
技术方法,传递人类可检测的指示,传递可检测的指示,1
技术方法,传递刺激,传递刺激,2
技术方法,传递刺激信号,传递刺激信号,1
技术方法,传递可检测的指示,传递可检测的指示,1
技术方法,传递声音输出,传递声音输出,1
技术方法,传递学习增强神经刺激,传递学习增强神经刺激,1
技术方法,传递电刺激信号,传递电刺激信号,1
技术方法,传递电流到组织中,传递电流到组织中,2
技术方法,传递电能,传递电能,2
技术方法,传递电脉冲,传递电脉冲,4
技术方法,传递示例或提示,传递示例或提示,1
技术方法,传递突触刺激,传递突触刺激,2
技术方法,传递脑刺激电流,产生脑刺激电流,1
技术方法,伪差可疑区间标识,伪差可疑区间标识,1
技术方法,伪影检测,伪影检测,2
技术方法,伪迹自动去除,伪迹自动去除,2
技术方法,伪随机序列调制信号,伪随机序列调制信号,2
技术方法,估计位置,估计位置,1
技术方法,估计依赖性或关系数据,估计依赖性或关系数据,3
技术方法,估计依赖或关系数据,数据处理,3
技术方法,估计对象的情感状态和认知状态,估计对象的情感状态和认知状态,1
技术方法,估计情绪,估计情绪,2
技术方法,估计显示器上的位置,估计位置,1
技术方法,估计期望的脑电图节律相位的下一次出现,估计期望的脑电图节律相位的下一次出现,2
技术方法,估计未测量的脑信号,估计未测量的脑信号,4
技术方法,估计未测量的附加电极设备的脑信号,估计未测量的附加电极设备的脑信号,2
技术方法,估计模型的因果关系,估计模型的因果关系,2
技术方法,估计用户想要输入的文本并提出多个文本选项,估计用户想要输入的文本并提出多个文本选项,1
技术方法,估计脑信号,估计脑信号,2
技术方法,估计脑状态,确定脑状态,1
技术方法,估计要由用户输入的句子,估计要由用户输入的句子,1
